Bug_ID,Bug_Summary,Bug_Description
HIVE-19768,Utility to convert tables to conform to Hive strict managed tables mode,"Create a utility that can check existing hive tables and convert them if necessary to conform to strict managed tables mode.
- Managed non-transactional ORC tables will be converted to full transactional tables
- Managed non-transactional tables of other types will be converted to insert-only transactional tables
- Tables with non-native storage/schema will be converted to external tables."
HIVE-19762,Druid Queries containing Joins gives wrong results. ,"Druid queries that have joins against self table gives wrong results. 
e.g. 
{code} 
SELECT
username AS `username`,
SUM(double1) AS `sum_double1`
FROM
druid_table_with_nulls `tbl1`
  JOIN (
    SELECT
    username AS `username`,
    SUM(double1) AS `sum_double2`
    FROM druid_table_with_nulls
    GROUP BY `username`
    ORDER BY `sum_double2`
    DESC  LIMIT 10
  )
  `tbl2`
    ON (`tbl1`.`username` = `tbl2`.`username`)
GROUP BY `tbl1`.`username`;
{code} 

In this case one of the queries is a druid scan query and other is groupBy query. 
During planning, the properties of these queries are set to the tableDesc and serdeInfo, while setting the map work, we overwrite the properties from the properties present in serdeInfo, this causes the scan query results to be deserialized using wrong column names and results in Null values. "
HIVE-19758,Set hadoop.version=3.1.0 in standalone-metastore,"When HIVE-19243 set hadoop.version=3.1.0 it did not change the value used in standalone-metastore which still uses 3.0.0-beta1.
 At the moment standalone-metastore is still a module of hive and so this can suck in the wrong code."
HIVE-19755,insertsel_fail.q.out needs to be updated on branch-3,
HIVE-19754,vector_decimal_2 failing on branch-3,caused by HIVE-19108. This needs golden file update only on branch-3
HIVE-19753,Strict managed tables mode in Hive,"Create a mode in Hive which enforces that all managed tables are transactional (both full or insert-only tables allowed). Non-transactional tables, as well as non-native tables, must be created as external tables when this mode is enabled.
The idea would be that in strict managed tables mode all of the data written to managed tables would have been done through Hive.
The mode would be enabled using config setting hive.strict.managed.tables."
HIVE-19750,Initialize NEXT_WRITE_ID. NWI_NEXT on converting an existing table to full acid,"Need to set this to a reasonably high value the the table.
This will reserve a range of write IDs that will be treated by the system as committed.
This is needed so that we can assign unique ROW__IDs to each row in files that already exist in the table.  For example, if the value is initialized to the number of files currently in the table, we can think of each file as written by a separate transaction and thus a free to assign bucketProperty (BucketCodec) of ROW_ID in whichever way is convenient.
it's guaranteed that all rows get unique ROW_IDs this way."
HIVE-19744,In Beeline if -u is specified the default connection should not be tried at all,"I wanted to explicitly connect to a hiveserver by specifying {{-u}} but that didn't work because it was not running/etc...
The strange thing is that somehow the default connection is activated...and tried

The possible ""hazard"" here is that if someone specifies {{-u $MY_DEV_HS2 -f recreate_db.sql}} to run some sql script...beeline may connect somewhere else and run the commands there - which might have serious consequences.... (in the above case having default as production might be interesting)

{code}
beeline -u jdbc:hive2://localhost:10502/;transportMode=binary  -n hrt_qa
SLF4J: Class path contains multiple SLF4J bindings.
SLF4J: Found binding in [jar:file:/usr/hdp/3.0.0.0-1406/hive/lib/log4j-slf4j-impl-2.10.0.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: Found binding in [jar:file:/usr/hdp/3.0.0.0-1406/hadoop/lib/slf4j-log4j12-1.7.25.jar!/org/slf4j/impl/StaticLoggerBinder.class]
SLF4J: See http://www.slf4j.org/codes.html#multiple_bindings for an explanation.
SLF4J: Actual binding is of type [org.apache.logging.slf4j.Log4jLoggerFactory]
Connecting to jdbc:hive2://localhost:10502/
18/05/31 07:51:20 [main]: WARN jdbc.HiveConnection: Failed to connect to localhost:10502
Unknown HS2 problem when communicating with Thrift server.
Error: Could not open client transport with JDBC Uri: jdbc:hive2://localhost:10502/: Invalid status 72 (state=08S01,code=0)
Connecting to jdbc:hive2://ctr-e138-1518143905142-336795-01-000016.hwx.site:2181,ctr-e138-1518143905142-336795-01-000008.hwx.site:2181,ctr-e138-1518143905142-336795-01-000014.hwx.site:2181,ctr-e138-1518143905142-336795-01-000009.hwx.site:2181,ctr-e138-1518143905142-336795-01-000015.hwx.site:2181/default;httpPath=cliservice;principal=hive/_HOST@EXAMPLE.COM;serviceDiscoveryMode=zooKeeper;ssl=true;transportMode=http;zooKeeperNamespace=hiveserver2
18/05/31 07:51:21 [main]: INFO jdbc.HiveConnection: Connected to ctr-e138-1518143905142-336795-01-000003.hwx.site:10001
18/05/31 07:51:21 [main]: ERROR jdbc.HiveConnection: Error opening session
org.apache.thrift.transport.TTransportException: javax.net.ssl.SSLHandshakeException: sun.security.validator.ValidatorException: PKIX path validation failed: java.security.cert.CertPathValidatorException: signature check failed
{code}"
HIVE-19739,Bootstrap REPL LOAD to use checkpoints to validate and skip the loaded data/metadata.,"Currently. bootstrap REPL LOAD have added checkpoint identifiers in DB/table/partition object properties once the data/metadata related to the object is successfully loaded.

If the Db exist and is not empty, then currently we are throwing exception. But need to support it for the retry scenario after a failure.

If there is a retry of bootstrap load using the same dump, then instead of throwing error, we should check if any of the tables/partitions are completely loaded using the checkpoint identifiers. If yes, then skip it or else drop/create them again.

If the bootstrap load is performed using different dump, then it should throw exception.

Allow bootstrap on empty Db only if ckpt property is not set. Also, if bootstrap load is completed on the target Db, then shouldn't allow bootstrap retry at all."
HIVE-19734,"Beeline: When beeline-site.xml is present, beeline does not honor -n (username) and -p (password) arguments",
HIVE-19731,Change staging tmp directory used by TestHCatLoaderComplexSchema,"Another one that is set to default and hence is flaky.

https://builds.apache.org/job/PreCommit-HIVE-Build/11321/testReport/org.apache.hive.hcatalog.pig/TestHCatLoaderComplexSchema/testSyntheticComplexSchema_3_/

{noformat}
org.apache.hadoop.util.Shell$ExitCodeException: chmod: cannot access ‘/tmp/hadoop/mapred/staging/hiveptest985275899/.staging/job_local985275899_0088’: No such file or directory

	at org.apache.hadoop.util.Shell.runCommand(Shell.java:1009) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.util.Shell.run(Shell.java:902) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.util.Shell$ShellCommandExecutor.execute(Shell.java:1227) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.util.Shell.execCommand(Shell.java:1321) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.util.Shell.execCommand(Shell.java:1303) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.fs.RawLocalFileSystem.setPermission(RawLocalFileSystem.java:840) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.fs.ChecksumFileSystem$1.apply(ChecksumFileSystem.java:508) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.fs.ChecksumFileSystem$FsOperation.run(ChecksumFileSystem.java:489) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.fs.ChecksumFileSystem.setPermission(ChecksumFileSystem.java:511) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.fs.FileSystem.mkdirs(FileSystem.java:727) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.JobResourceUploader.mkdirs(JobResourceUploader.java:658) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.JobResourceUploader.uploadResourcesInternal(JobResourceUploader.java:172) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.JobResourceUploader.uploadResources(JobResourceUploader.java:133) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.JobSubmitter.copyAndConfigureFiles(JobSubmitter.java:102) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.JobSubmitter.submitJobInternal(JobSubmitter.java:197) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.Job$11.run(Job.java:1570) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.Job$11.run(Job.java:1567) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at java.security.AccessController.doPrivileged(Native Method) ~[?:1.8.0_102]
	at javax.security.auth.Subject.doAs(Subject.java:422) ~[?:1.8.0_102]
	at org.apache.hadoop.security.UserGroupInformation.doAs(UserGroupInformation.java:1682) ~[hadoop-common-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.Job.submit(Job.java:1567) ~[hadoop-mapreduce-client-core-3.1.0.jar:?]
	at org.apache.hadoop.mapreduce.lib.jobcontrol.ControlledJob.submit(ControlledJob.java:336) [hadoop-mapreduce-client-core-3.1.0.jar:?]
	at sun.reflect.GeneratedMethodAccessor36.invoke(Unknown Source) ~[?:?]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[?:1.8.0_102]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[?:1.8.0_102]
	at org.apache.pig.backend.hadoop23.PigJobControl.submit(PigJobControl.java:128) [pig-0.16.0-h2.jar:?]
	at org.apache.pig.backend.hadoop23.PigJobControl.run(PigJobControl.java:194) [pig-0.16.0-h2.jar:?]
	at java.lang.Thread.run(Thread.java:745) [?:1.8.0_102]
	at org.apache.pig.backend.hadoop.executionengine.mapReduceLayer.MapReduceLauncher$1.run(MapReduceLauncher.java:276) [pig-0.16.0-h2.jar:?]
{noformat}"
HIVE-19728,beeline with USE_BEELINE_FOR_HIVE_CLI fails when trying to set hive.aux.jars.path,"Since HIVE-19385 it's possible to redirect bin/hive to beeline. This is not working as expected though, because in {{bin/hive}} we're setting {{hive.aux.jars.path}}. This leads to the following error:

{code}
$ USE_BEELINE_FOR_HIVE_CLI=true hive

...
Error: Could not open client transport for any of the Server URI's in ZooKeeper: Failed to open new session: java.lang.IllegalArgumentException: Cannot modify hive.aux.jars.path at runtime. It is not in list of params that are allowed to be modified at runtime (state=08S01,code=0)
Beeline version 3.0.0 by Apache Hive
beeline> 
{code}

We already avoid setting {{hive.aux.jars.path}} when running {{beeline}} service but the USE_BEELINE_FOR_HIVE_CLI override happens after that.

I'd suggest checking the value of USE_BEELINE_FOR_HIVE_CLI right after we've selected the service to run (cli/beeline/...) and override cli->beeline there."
HIVE-19727,Fix Signature matching of table aliases,"there is a probable problem with alias matching: ""t1 as a"" is matched to ""t2 as a"" "
HIVE-19726,ORC date PPD is broken,"When kryo was in version 2.22 we added a fix in HIVE-7222 and later in HIVE-10819. Now that we have updated kryo to 3.0.3 that old workaround fix was never removed. The issue was that kryo serialized Timestamp to Date type. So to recover the timestamp, during deserialization we deserialized *any* date instance to Timestamp object which is wrong (we don't know if date was serialized as date or timestamp serialized as date in first place). This breaks PPD on date time as kryo deserialization always converts Date to Timestamp breaking PPD because of type mismatch.
Now that we have newer kryo version we can remove the code added in HIVE-10819.   "
HIVE-19725,Add ability to dump non-native tables in replication metadata dump,"if hive.repl.dump.metadata.only is set to true, allow dumping non native tables also. 

Data dump for non-native tables should never be allowed."
HIVE-19723,"Arrow serde: ""Unsupported data type: Timestamp(NANOSECOND, null)""","Spark's Arrow support only provides Timestamp at MICROSECOND granularity. Spark 2.3.0 won't accept NANOSECOND. Switch it back to MICROSECOND.
The unit test org.apache.hive.jdbc.TestJdbcWithMiniLlapArrow will just need to change the assertion to test microsecond. And we'll need to add this to documentation on supported datatypes."
HIVE-19713,itests/hive-jmh should not reference a concreate storage-api version,"
this is a bigger problem on branch-3; where storage-api is 2.6.1; but hive-jmh references 2.7.0 (which is for master)
"
HIVE-19708,Repl copy retrying with cm path even if the failure is due to network issue,"* During repl load
 ** for filesystem based copying of file if the copy fails due to a connection error to source Name Node, we should recreate the filesystem object.
 ** the retry logic for local file copy should be triggered using the original source file path ( and not the CM root path ) since failure can be due to network issues between DFSClient and NN.

 * When listing files in tables / partition to include them in _files, we should add retry logic when failure occurs. FileSystem object here also should be recreated since the existing one might be in inconsistent state."
HIVE-19706,Disable TestJdbcWithMiniHS2#testHttpRetryOnServerIdleTimeout,"https://builds.apache.org/job/PreCommit-HIVE-Build/11190/testReport/junit/org.apache.hive.jdbc/TestJdbcWithMiniHS2/testHttpRetryOnServerIdleTimeout/history/

It seems to timeout sporadically. I will ignore specifically that test."
HIVE-19700,Workaround for JLine issue with UnsupportedTerminal,"From the JLine's ConsoleReader, readLine(prompt, mask) calls the following beforeReadLine() method.
{code}
        try {
            // System.out.println(""is terminal supported "" + terminal.isSupported());
            if (!terminal.isSupported()) {
                beforeReadLine(prompt, mask);
            }
{code}

So specifically when using UnsupportedTerminal {{-Djline.terminal}} and {{prompt=null}} and {{mask!=null}}, a ""null"" string gets printed to the console before and after the query result. {{UnsupportedTerminal}} is required to be used when running beeline as a background process, hangs otherwise.

{code}
    private void beforeReadLine(final String prompt, final Character mask) {
        if (mask != null && maskThread == null) {
            final String fullPrompt = ""\r"" + prompt
                + ""                 ""
                + ""                 ""
                + ""                 ""
                + ""\r"" + prompt;

            maskThread = new Thread()
            {
                public void run() {
                    while (!interrupted()) {
                        try {
                            Writer out = getOutput();
                            out.write(fullPrompt);
{code}

So the {{prompt}} is null and {{mask}} is NOT in atleast 2 scenarios in beeline. 
when beeline's silent=true, prompt is null
* https://github.com/apache/hive/blob/master/beeline/src/java/org/apache/hive/beeline/BeeLine.java#L1264
when running multiline queries
* https://github.com/apache/hive/blob/master/beeline/src/java/org/apache/hive/beeline/Commands.java#L1093

When executing beeline in script mode (commands in a file), there should not be any masking while reading lines from the script file. aka, entire line should be a beeline command or part of a multiline hive query.

So it should be safe to use a null mask instead of {{ConsoleReader.NULL_MASK}} when using UnsupportedTerminal as jline terminal."
HIVE-19699,Re-enable TestReOptimization,https://builds.apache.org/job/PreCommit-HIVE-Build/11180/testReport/junit/org.apache.hadoop.hive.ql.plan.mapping/TestReOptimization/testStatCachingMetaStore/
HIVE-19698,TestAMReporter#testMultipleAM is flaky,"https://builds.apache.org/job/PreCommit-HIVE-Build/11184/testReport/junit/org.apache.hadoop.hive.llap.daemon.impl.comparator/TestAMReporter/testMultipleAM/

It timeouts sporadically:
https://builds.apache.org/job/PreCommit-HIVE-Build/11184/testReport/junit/org.apache.hadoop.hive.llap.daemon.impl.comparator/TestAMReporter/testMultipleAM/history/
"
HIVE-19697,TestReOptimization#testStatCachingMetaStore is flaky,https://builds.apache.org/job/PreCommit-HIVE-Build/11180/testReport/junit/org.apache.hadoop.hive.ql.plan.mapping/TestReOptimization/testStatCachingMetaStore/
HIVE-19695,Year Month Day extraction functions need to add an implicit cast for column that are String types,"To avoid surprising/wrong results, Hive Query plan shall add an explicit cast over non date/timestamp column type when user try to extract Year/Month/Hour etc..
This is an example of misleading results.
{code}
create table test_base_table(`timecolumn` timestamp, `date_c` string, `timestamp_c` string,  `metric_c` double);
insert into test_base_table values ('2015-03-08 00:00:00', '2015-03-10', '2015-03-08 00:00:00', 5.0);
CREATE TABLE druid_test_table
STORED BY 'org.apache.hadoop.hive.druid.DruidStorageHandler'
TBLPROPERTIES (""druid.segment.granularity"" = ""DAY"")
AS select
cast(`timecolumn` as timestamp with local time zone) as `__time`, `date_c`, `timestamp_c`, `metric_c` FROM test_base_table;
select
year(date_c), month(date_c),day(date_c), hour(date_c),
year(timestamp_c), month(timestamp_c),day(timestamp_c), hour(timestamp_c)
from druid_test_table;
{code} 

will return the following wrong results:
{code}
PREHOOK: query: select
year(date_c), month(date_c),day(date_c), hour(date_c),
year(timestamp_c), month(timestamp_c),day(timestamp_c), hour(timestamp_c)
from druid_test_table
PREHOOK: type: QUERY
PREHOOK: Input: default@druid_test_table
#### A masked pattern was here ####
POSTHOOK: query: select
year(date_c), month(date_c),day(date_c), hour(date_c),
year(timestamp_c), month(timestamp_c),day(timestamp_c), hour(timestamp_c)
from druid_test_table
POSTHOOK: type: QUERY
POSTHOOK: Input: default@druid_test_table
#### A masked pattern was here ####
1969	12	31	16	1969	12	31	16 
{code}"
HIVE-19691,Start SessionState in materialized views registry,"SessionState is not initialized when we load the materialized views, which leads to a NullPointerException and other issues."
HIVE-19690,"multi-insert query with multiple GBY, and distinct in only some branches can produce incorrect results",
HIVE-19688,Make catalogs updatable,The initial changes for catalogs did not include an ability to alter catalogs.  We need to add that.
HIVE-19687,Export table on acid partitioned table is failing,"*Reproducer*

{code:sql}
create table exportPartitionTable(id int, name string) partitioned by(country string) clustered by (id) into 2 buckets  stored as orc tblproperties (""transactional""=""true"");
export table exportPartitionTable PARTITION (country='india') to '/tmp/exportDataStore';
{code}

*Error*
{noformat}
FAILED: SemanticException [Error 10004]: Line 1:165 Invalid table alias or column reference 'india': (possible column names are: id, name, country)
{noformat}"
HIVE-19684,Hive stats optimizer wrongly uses stats against non native tables,"Stats of non native tables are inaccurate, thus queries over non native tables can not optimized by stats optimizer.
Take example of query 
{code}
Explain select count(*) from (select `__time` from druid_test_table limit 1) as src ;
{code} 

the plan will be reduced to 
{code}
POSTHOOK: query: explain extended select count(*) from (select `__time` from druid_test_table limit 1) as src
POSTHOOK: type: QUERY
STAGE DEPENDENCIES:
  Stage-0 is a root stage
STAGE PLANS:
  Stage: Stage-0
    Fetch Operator
      limit: 1
      Processor Tree:
        ListSink
{code}"
HIVE-19682,Provide option for GenericUDTFGetSplits to return only schema metadata,"For some uses cases it is necessary to know the output schema for a HiveQL before executing the query. But there is no existing client API that provides this information.

Hive JDBC doesn't provide the schema for parametric types in {{ResultSetMetaData}}.

GenericUDTFGetSplits bundles the proper schema metadata with the fragments for input splits. An option can be added to return only the schema metadata from compilation, and the generation of input splits can be skipped.

"
HIVE-19680,Push down limit is not applied for Druid storage handler.,"Query like 
{code}
select `__time` from druid_test_table limit 1;
{code}
returns more than one row."
HIVE-19677,Disable sample6.q,"Flaky test, already found similar behavior with sample2.q and sample4.q (HIVE-19657). More info to reproduce and try to fix the issue in HIVE-19673."
HIVE-19675,Cast to timestamps on Druid time column leads to an exception,"The following query fail due to a formatting issue.
{code}
SELECT CAST(`ssb_druid_100`.`__time` AS TIMESTAMP) AS `x_time`,
. . . . . . . . . . . . . . . .>   SUM(`ssb_druid_100`.`lo_revenue`) AS `sum_lo_revenue_ok`
. . . . . . . . . . . . . . . .> FROM `druid_ssb`.`ssb_druid_100` `ssb_druid_100`
. . . . . . . . . . . . . . . .> GROUP BY CAST(`ssb_druid_100`.`__time` AS TIMESTAMP);
{code} 
Exception
{code} 
Error: java.io.IOException: java.lang.NumberFormatException: For input string: ""1991-12-31 19:00:00"" (state=,code=0)
{code}
[~jcamachorodriguez] maybe this is fixed by your upcoming patches."
HIVE-19669,Upgrade ORC to 1.5.1,
HIVE-19660,update branch-3 to be version 3.1 and fix storage-api mismatch,"Currently we have branch-3.0 presumably for 3.0.X releases, but branch-3 is marked as 3.0 and master as 3.1-SNAPSHOT.
Also storage-api features break the build on branch-3 because storage-api version does not match."
HIVE-19655,Mask stats for TestMiniLlapLocalCliDriver#smb_mapjoin_15,"Flaky sometimes. We care about algorithm selection, it should be OK to mask."
HIVE-19654,Change tmp staging mapred directory for TestBlobstoreCliDriver,Similar to HIVE-19626.
HIVE-19646,Filesystem closed error in HiveProtoLoggingHook,"Exception in proto logging hook on secure cluster.

{code}
2018-05-18T04:48:01,136 ERROR [Hive Hook Proto Log Writer 0]: hooks.HiveProtoLoggingHook (:()) - Error writing proto message for query hive_20180518043717_ca3ab4df-6cab-4920-aa44-2340ae246ad2, eventType: QUERY_SUBMITTED:
java.io.IOException: Filesystem closed
 at org.apache.hadoop.hdfs.DFSClient.checkOpen(DFSClient.java:472) ~[hadoop-hdfs-client-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.hdfs.DFSClient.getFileInfo(DFSClient.java:1652) ~[hadoop-hdfs-client-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.hdfs.DistributedFileSystem$29.doCall(DistributedFileSystem.java:1569) ~[hadoop-hdfs-client-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.hdfs.DistributedFileSystem$29.doCall(DistributedFileSystem.java:1566) ~[hadoop-hdfs-client-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.fs.FileSystemLinkResolver.resolve(FileSystemLinkResolver.java:81) ~[hadoop-common-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.hdfs.DistributedFileSystem.getFileStatus(DistributedFileSystem.java:1581) ~[hadoop-hdfs-client-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.fs.FileSystem.exists(FileSystem.java:1734) ~[hadoop-common-3.0.0.3.0.0.0-1298.jar:?]
 at org.apache.hadoop.hive.ql.hooks.DatePartitionedLogger.getPathForDate(DatePartitionedLogger.java:89) ~[hive-exec-3.0.0.3.0.0.0-1298.jar:3.0.0.3.0.0.0-1298]
 at org.apache.hadoop.hive.ql.hooks.DatePartitionedLogger.getWriter(DatePartitionedLogger.java:73) ~[hive-exec-3.0.0.3.0.0.0-1298.jar:3.0.0.3.0.0.0-1298]
 at org.apache.hadoop.hive.ql.hooks.HiveProtoLoggingHook$EventLogger.writeEvent(HiveProtoLoggingHook.java:283) ~[hive-exec-3.0.0.3.0.0.0-1298.jar:3.0.0.3.0.0.0-1298]
 at org.apache.hadoop.hive.ql.hooks.HiveProtoLoggingHook$EventLogger.lambda$generateEvent$1(HiveProtoLoggingHook.java:274) ~[hive-exec-3.0.0.3.0.0.0-1298.jar:3.0.0.3.0.0.0-1298]
 at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149) ~[?:1.8.0_161]
 at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624) ~[?:1.8.0_161]
 at java.lang.Thread.run(Thread.java:748) [?:1.8.0_161]
{code}"
HIVE-19644,change WM syntax to avoid conflicts with identifiers starting with a number,"Time/etc literals conflict with non-ANSI query column names starting with a number that were previously supported without quotes (e.g. 30days).
"
HIVE-19643,MM table conversion doesn't need full ACID structure checks,
HIVE-19639,a transactional Hive table cannot be imported as an external table,"When transactional table is imported to a external table, the table should be imported as a non transactional table, as external tables cannot be transactional.
"
